source,title,label
GOSSIP_FAKE,miley cyrus  liam hemsworths secret wedding the vows her dress  more  report,0
LIAR,muslims attempted to establish the first islamic sharia court inside the united states in the town of irving texas,0
LIAR,says sen sherrod brown cast the deciding vote on the government takeover of health care,0
LIAR,georgia has saved  million through changes in criminal sentencing,1
GOSSIP_FAKE,a complete timeline of katie holmes and jamie foxxs rumored relationship,0
LIAR,weve created more than  jobs more than all the other states combined,1
LIAR,under scott walkers policies the typical wisconsin family has actually seen their real income drop by nearly  in the last four years,0
LIAR,mitt romney has a prochoice record,1
GOSSIP_REAL,prince george princess charlotte are as adorable as always at royal wedding,1
GOSSIP_REAL,brittainy taylor and shannon fords feud gets explosive at the worst possible time on very cavallari,1
GOSSIP_FAKE,did miley cyrus get mad at liam hemsworth for refusing to wear his promise ring,0
LIAR,the navy is bringing charges against a navy officer who shot at the chattanooga shooter for illegally discharging a firearm on federal property,0
LIAR,the omnibus bill has only  billion in earmarks,0
LIAR,saudi arabia has the thirdlargest military budget in the entire world,1
GOSSIP_REAL,taylor swift goes naked as a cyborg in futuristic teaser for ready for it video,1
GOSSIP_FAKE,making it official sources say jamie foxx and katie holmes are getting married,0
LIAR,its estimated that  percent of all the guns that are sold in the united states occur with no background records check,0
LIAR,income inequality is worse in towns run by democrat mayors than in towns run by republican mayors,1
GOSSIP_REAL,lady gaga postpones european tour due to chronic pain condition,1
LIAR,people come here to have babies they come here to drop a child its called drop and leave,1
GOSSIP_FAKE,lea michele as hannibal lecter is a scream queens moment to die for,0
LIAR,says wisconsin gov scott walker eliminated cancer screenings for uninsured women and offered no alternatives,0
LIAR,as state commerce secretary mary burke drafted sponsored and promoted budgets that raised taxes by billions created high structural deficits and raided funds to finance huge spending hikes,0
GOSSIP_FAKE,did ellen  portia have a food fight at a restaurant,0
LIAR,a littleknown unit of the department of justice the community relations service was deployed to sanford fl following the trayvon martin shooting to help organize and manage rallies and protests against george zimmerman,0
LIAR,the health care law adds around  billion of taxes on the american people it does not discriminate between rich and poor,0
LIAR,florida has the most errors and exonerations from death row,1
GOSSIP_REAL,chrissy teigens famous banana bread recipe,1
GOSSIP_FAKE,russell crowe reveals hes officially divorced from danielle spencer,0
POLITIFACT_REAL,fy  presidents budget,1
GOSSIP_FAKE,brad pitt fears falling in love again after angelina jolie divorce keeping it casual with costar,0
GOSSIP_REAL,athletes and celebs step out on the espy awards red carpet,1
LIAR,pres obamas finance team is recommending a     tax on all transactions at any financial institution,0
LIAR,if rhode island raises the meal and beverage tax to  percent it would be the fourthhighest in the nation,1
LIAR,says ken cuccinelli wants to eliminate all forms of birth control,0
GOSSIP_REAL,dwts alum james hinchcliffe engaged to becky dalton  heres how he proposed exclusive,1
GOSSIP_REAL,the voice coach kelly clarkson whispered a show secret to chevel shepherd,1
GOSSIP_REAL,donald trump jr dresses as donald trump for halloween,1
GOSSIP_FAKE,harrison ford did snub carrie fisher  s funeral over affair revelation  report,0
LIAR,the jackson plan for reforming cleveland schools lacks any data or methods proven to raise student achievement,0
LIAR,the proportion of rhode islanders entering substance abuse treatment primarily due to marijuana use has reached its highest point in  years,0
LIAR,says eight americans died in a knife attack at a minnesota mall,0
LIAR,the recently passed transportation funding bill is a billiondollar tax increase for georgians,1
LIAR,sharron angle wants to wipe out social security,1
GOSSIP_REAL,gigi hadid on hashimotos disease diagnosis i love my body now,1
POLITIFACT_FAKE,bill murray had this to say about rochester new hampshire residents  news daily,0
LIAR,i cut taxes  times when i was mayor of new york city,1
LIAR,english is our national languageif it becomes official that means in a place like new york city you cant print ballots in any other language,0
LIAR,says house republicans spent  million on  votes to repeal obamacare,0
LIAR,dan webster supports privatization of social security deep cuts in social security,0
LIAR,preventive care coverage under the affordable care act has already helped granite staters save money and live healthier lives,1
LIAR,president obama campaign surrogate maryland gov martin omalley acknowledged that we are not better off than we were four years ago,1
LIAR,thirteen hundred applicants in rhode island signed up for insurance through obamacare,1
GOSSIP_FAKE,snl cast and crew hookups with celebrity hosts angering boss lorne michaels,0
GOSSIP_REAL,angry kim kardashian accuses caitlyn jenner of discrediting kris jenner in her memoir grow up,1
LIAR,the obama administration manipulated deportation data to make it appear that the border patrol was deporting more illegal immigrants than the bush administration,0
GOSSIP_FAKE,miley cyrus  liam hemsworths secret wedding the vows her dress  more  report,0
GOSSIP_FAKE,chris martin planning to play argentina for global citizen campaign,0
GOSSIP_FAKE,us report claims meghan markle and kate middleton are both expecting a baby,0
GOSSIP_FAKE,liam paynes solo career has started with a one direction diss,0
LIAR,texas has the lowest crime rate in this state since  because of changes in law regarding nonviolent drug offenders,1
LIAR,says john boehner admits we are not going to be any different than weve been by returning to the same failed economic policies that wrecked our economy,0
LIAR,says wisconsin manufacturers commerces own  survey revealed that just  percent of business executive respondents were in favor of righttowork legislation,0
GOSSIP_FAKE,beyonce steering jayz away from acting dreams after she catches actress touching his chest,0
LIAR,says oregons high minimum wage is the reason why by  oregons restaurants employed an average of only  workers or  fewer employees than they did before the states minimum wage began rising above the federal level in,0
LIAR,i think it is unacceptable for the chinese today to be larger in wind power and in solar panels and photovoltaic manufacturing than all of europe put together  forget the united states,1
LIAR,says she was misquoted and didnt say that the israeli ambassador said what the republicans are doing is dangerous for israel,0
LIAR,the working tax cut created over  new jobs in just the last four years,0
LIAR,a strong bipartisan majority in the house of representatives voted to defund obamacare,0
GOSSIP_REAL,vmas  mel b makes a statement in loudlyprinted dress,1
GOSSIP_FAKE,watch bachelor in paradise tv show,0
GOSSIP_REAL,e puts its best face forward with launch of new snapchat series today,1
GOSSIP_FAKE,did mariah carey just taunt ex james packer after he branded their relationship a mistake,0
POLITIFACT_FAKE,chuck schumers steamy affair with a high school cheerleader confirmed,0
LIAR,the obama administration called bashar assad a reformer when he was turning his russianprovided guns on his own people,1
GOSSIP_REAL,citizen rose  things to know about rose mcgowans documentary series,1
GOSSIP_FAKE,robert pattinson fka twigs reportedly call off wedding,0
GOSSIP_FAKE,angelina jolie gets aggressive with major makeover,0
LIAR,most tips left at dunkin donuts dont go to employees,0
GOSSIP_FAKE,celebrity pastor rich wilkerson jr praises justin bieber for having a heart of gold,0
LIAR,says donald trump has defended world war ii internment camps,1
GOSSIP_REAL,gigi hadid wearing long pink coat,1
LIAR,says mitt romney has flipflopped on abortion rights,1
GOSSIP_FAKE,how meghan markles uninvited family crashed the royal wedding,0
POLITIFACT_FAKE,florida bridge collapse female company,0
LIAR,says cnn deleted an online poll showing bernie sanders won the first democratic presidential debate to help out hillary clinton,0
POLITIFACT_FAKE,melania trump hired exorcist to cleanse white house of obama demons,0
LIAR,the ustax rate on successful small businesses is  percent while the business tax rate in canada is  percent,1
GOSSIP_REAL,katy perry is promoting her latest single and she want to be your late night snack  check out the tasty pic,1
GOSSIP_REAL,amy schumer wants to get high with gayle king,1
GOSSIP_FAKE,pamela anderson and julian assange details emerge on their unlikely relationship,0
GOSSIP_FAKE,drake is already trying to win back jennifer lopez after alex rodriguezs cheating scandal,0
GOSSIP_FAKE,naomi watts and liam neeson are not dating truth to the false article  married biography,0
GOSSIP_FAKE,kendall jenner caught kissing and straddling anwar hadid for two hours following cfda awards,0
GOSSIP_REAL,nikki bella is really disappointed in brie for asking daniel bryan to put in a good word for her at wwe watch,1
LIAR,you must list all your guns on your  tax return,0
GOSSIP_REAL,blake shelton teaches gwen stefanis son how to drive,1
GOSSIP_FAKE,justin bieber explains his pee pants stain water spilled on my d area,0
LIAR,you cannot build a little guy up by tearing a big guy down  abraham lincoln said it,0
GOSSIP_FAKE,gwen stefani did order blake shelton to weight  report,0
GOSSIP_REAL,the bachelorettes men tell all episode will ignore this seasons biggest problems,1
GOSSIP_REAL,new details from hillary clintons memoir revealed,1
GOSSIP_REAL,roselyn sanchez talks pregnancy new book and becoming a dance judge,1
LIAR,on recusing herself from cases after receiving a campaign contribution,1
